City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
328,tarfaya,27.9358,-12.9218,21.350000000000023,90,3,8.95,MA,1722724225
329,keelung,25.1283,121.7419,30.610000000000014,76,5,1.63,TW,1722724227
330,celestun,20.8667,-90.4,29.189999999999998,74,55,4.68,MX,1722724228
331,tsiombe,-25.3,45.4833,16.54000000000002,88,0,0.97,MG,1722724229
332,guerrero negro,27.9769,-114.0611,24.810000000000002,59,81,7.89,MX,1722724230
333,elumalai,9.8667,77.7,27.5,77,100,2.72,IN,1722724231
334,sabha,27.0377,14.4283,28.410000000000025,21,0,0.91,LY,1722724232
335,coronel dorrego,-38.7187,-61.2873,13.840000000000032,29,4,10.47,AR,1722724233
336,yuanping,38.7153,112.7575,21.24000000000001,87,42,0.46,CN,1722724234
337,viedma,-40.8135,-62.9967,10.689999999999998,32,67,4.66,AR,1722724235
338,strezhevoy,60.7333,77.5889,17.370000000000005,97,100,1.93,RU,1722724237
339,kismayo,-0.3582,42.5454,24.57000000000005,80,72,6.92,SO,1722724238
340,alice springs,-23.7,133.8833,9.75,62,40,3.09,AU,1722724239
341,nuuk,64.1835,-51.7216,3.340000000000032,93,20,2.06,GL,1722724222
342,korla,41.7597,86.1469,30.08000000000004,29,88,4.22,CN,1722724241
343,hailey,43.5196,-114.3153,36.0,21,0,4.12,US,1722724242
344,sosua,19.7667,-70.5167,31.99000000000001,74,40,6.17,DO,1722724243
345,alotau,-10.3069,150.4462,23.160000000000025,89,100,2.56,PG,1722724244
346,sao joao batista,-27.2761,-48.8494,19.980000000000018,93,0,0.49,BR,1722724056
347,turpan,42.9333,89.1667,34.24000000000001,16,57,1.4,CN,1722724247
348,villa dolores,-31.9459,-65.1896,16.49000000000001,27,64,4.41,AR,1722724248
349,ruayer,43.0537,-5.5502,13.510000000000048,75,37,0.65,ES,1722724249
350,lospalos,-8.5186,127.0025,21.480000000000018,86,78,3.06,TL,1722724250
351,fortuna,40.5982,-124.1573,17.210000000000036,93,100,4.12,US,1722724251
352,amos,48.5669,-78.1162,23.970000000000027,48,1,3.94,CA,1722724204
353,tengrela,10.4869,-6.4097,22.08000000000004,95,76,2.03,CI,1722724255
354,kargopol',61.5071,38.9456,15.129999999999995,98,100,1.83,RU,1722724256
355,gandorhun,7.5,-11.8333,23.25,95,100,2.11,SL,1722724257
356,sandnessjoen,66.0217,12.6316,17.29000000000002,80,16,5.37,NO,1722724258
357,cidreira,-30.1811,-50.2056,18.170000000000016,83,69,4.15,BR,1722724259
358,ongjin,37.9347,125.3619,27.410000000000025,83,0,1.62,KP,1722724260
359,gurupi,-11.7292,-49.0686,26.060000000000002,33,0,2.39,BR,1722724219
360,nova vicosa,-17.8919,-39.3719,22.340000000000032,87,7,4.67,BR,1722724168
361,moab,38.5733,-109.5498,39.03000000000003,17,89,6.41,US,1722724213
362,nabire,-3.3667,135.4833,25.05000000000001,89,99,1.27,ID,1722724265
363,alindao,5.0267,21.2088,21.470000000000027,97,100,1.13,CF,1722724267
364,papao,-17.75,-149.55,26.82000000000005,70,53,5.55,PF,1722724268
365,moires,35.0532,24.8744,25.620000000000005,61,0,0.45,GR,1722724269
366,barabai,-2.5833,115.3833,22.560000000000002,89,45,0.65,ID,1722724270
367,conception bay south,47.4999,-52.9981,22.730000000000018,73,57,5.07,CA,1722724271
368,akola,20.7333,77.0,24.55000000000001,90,100,4.27,IN,1722724272
369,chelmza,53.1846,18.6047,17.640000000000043,52,19,1.55,PL,1722724273
370,irymple,-34.25,142.1667,10.200000000000045,63,100,3.51,AU,1722724274
371,cockburn town,21.4612,-71.1419,28.24000000000001,84,80,8.58,TC,1722724034
372,shantobe,52.4581,68.1839,16.920000000000016,52,94,3.16,KZ,1722724278
373,anjangaon,21.1631,77.3094,23.33000000000004,98,100,3.76,IN,1722724279
374,bandarbeyla,9.4942,50.8122,25.460000000000036,75,44,12.97,SO,1722724280
375,callao,-12.0667,-77.15,20.79000000000002,68,40,4.12,PE,1722724281
376,kharkhorin,47.1975,102.8238,13.620000000000005,65,53,2.53,MN,1722724282
377,puerto lleras,3.0223,-73.4044,25.83000000000004,81,12,1.31,CO,1722724283
378,pama,11.2497,0.7075,23.54000000000002,93,100,2.03,BF,1722724285
379,edeia,-17.3383,-49.9314,24.189999999999998,29,0,1.85,BR,1722724286
380,carbonear,47.7332,-53.2148,23.110000000000014,76,63,5.54,CA,1722724287
381,quepos,9.4236,-84.1652,26.80000000000001,84,88,1.52,CR,1722724288
382,pul-e khumri,35.9446,68.7151,27.33000000000004,23,0,0.33,AF,1722724289
383,pathein,16.7833,94.7333,25.660000000000025,90,95,1.88,MM,1722724290
384,villa canas,-34.0057,-61.6076,16.07000000000005,10,23,3.52,AR,1722724291
385,kendari,-3.945,122.4989,22.850000000000023,91,99,1.15,ID,1722724292
386,dunda,-8.1167,34.25,14.78000000000003,53,16,1.45,TZ,1722724293
387,lazaro cardenas,17.9583,-102.2,28.660000000000025,71,99,3.15,MX,1722724295
388,sturgis,41.7992,-85.4192,29.710000000000036,58,0,1.54,US,1722724296
389,nar'yan-mar,67.6713,53.087,8.300000000000011,85,60,7.77,RU,1722724297
390,gao,16.6362,1.637,27.980000000000018,65,6,6.48,ML,1722724298
391,deneysville,-26.8908,28.0971,12.939999999999998,35,1,3.24,ZA,1722724299
392,dolores,-36.3132,-57.6792,12.710000000000036,74,38,3.86,AR,1722724033
393,aras-asan,8.8908,126.3033,25.5,87,100,2.63,PH,1722724301
394,porto seguro,-16.4497,-39.0647,24.29000000000002,83,20,3.6,BR,1722724302
395,tromso,69.6496,18.957,14.010000000000048,82,96,1.03,NO,1722724142
396,fukuecho,32.6881,128.8419,29.840000000000032,79,0,1.27,JP,1722724305
397,pandan,14.0453,124.1694,27.670000000000016,83,99,1.92,PH,1722724306
398,ambon,-3.6954,128.1814,26.600000000000023,95,40,1.03,ID,1722724307
399,tamanrasset,22.785,5.5228,29.950000000000045,25,0,3.09,DZ,1722724309
400,pakuranga,-36.8833,174.9167,13.54000000000002,64,100,6.24,NZ,1722724310
401,touros,-5.1989,-35.4608,23.660000000000025,79,1,6.54,BR,1722724312
402,izazi,-7.2,35.7333,19.75,50,1,1.8,TZ,1722724314
403,chulakkurgan,43.765,69.1814,25.05000000000001,24,0,5.15,KZ,1722724315
404,riviere-du-loup,47.8304,-69.5342,22.150000000000034,78,92,2.06,CA,1722724316
405,cassilandia,-19.1133,-51.7342,23.910000000000025,33,11,2.53,BR,1722724317
406,kattivakkam,13.2167,80.3167,26.75,90,100,5.31,IN,1722724318
407,rikaze,29.25,88.8833,15.470000000000027,46,91,1.62,CN,1722724319
408,raduzhny,62.0961,77.475,16.430000000000007,95,95,1.61,RU,1722724320
409,saint-francois,46.4154,3.9054,18.689999999999998,84,0,1.54,FR,1722724321
410,jamalpur,24.9167,89.9333,24.79000000000002,96,96,3.68,BD,1722724322
411,kirillov,59.863,38.3813,14.100000000000023,92,45,0.95,RU,1722724324
412,banka,24.8833,86.9167,26.170000000000016,85,99,3.33,IN,1722724325
413,abepura,-2.6333,140.5833,26.450000000000045,89,40,2.57,ID,1722724326
414,kamina,-8.7386,24.9906,19.600000000000023,29,14,1.42,CD,1722724327
415,juneau,58.3019,-134.4197,18.0,84,75,5.14,US,1722724328
416,rongelap,11.1635,166.8941,28.29000000000002,76,18,2.13,MH,1722724329
417,iwanai,42.9744,140.5089,20.510000000000048,90,100,1.65,JP,1722724330
418,new norfolk,-42.7826,147.0587,9.950000000000045,85,67,1.82,AU,1722724332
419,ad dawadimi,24.5077,44.3924,30.640000000000043,20,100,3.53,SA,1722724334
420,vershino-darasunskiy,52.35,115.5167,13.150000000000034,99,95,0.67,RU,1722724335
421,cienfuegos,22.1461,-80.4356,25.08000000000004,94,100,3.09,CU,1722724336
422,ust-tsilma,65.441,52.1498,17.07000000000005,80,86,4.04,RU,1722724337
423,revda,56.801,59.9303,11.510000000000048,98,70,1.8,RU,1722724338
424,vurnary,55.4904,46.9648,13.740000000000009,92,17,3.57,RU,1722724339
425,gobabis,-22.45,18.9667,16.390000000000043,22,0,6.08,NA,1722724340
426,keningau,5.3378,116.1602,22.060000000000002,98,56,0.45,MY,1722724341
427,harper,4.375,-7.7169,24.08000000000004,82,99,3.38,LR,1722724343
428,tralee,52.2704,-9.7026,14.140000000000043,88,75,1.54,IE,1722724344
429,filadelfia,39.9523,-75.1638,33.01000000000005,61,75,7.2,US,1722724179
430,black point,-34.6187,137.8972,11.03000000000003,70,100,5.68,AU,1722724346
431,klaksvik,62.2266,-6.589,11.510000000000048,95,6,5.14,FO,1722724347
432,tolanaro,-25.0319,46.9987,18.04000000000002,88,20,3.09,MG,1722724348
433,maceio,-9.6658,-35.7353,21.689999999999998,100,100,3.6,BR,1722724158
434,hastings,50.8552,0.5729,17.629999999999995,75,83,5.79,GB,1722724239
435,magnitka,55.3475,59.6961,11.340000000000032,98,60,1.52,RU,1722724351
436,katsuren-haebaru,26.3369,127.8719,30.610000000000014,86,20,2.57,JP,1722724353
437,cape coast,5.1053,-1.2466,23.03000000000003,93,80,3.44,GH,1722724354
438,seririt,-8.1928,114.9388,23.24000000000001,91,73,2.65,ID,1722724355
439,howrah,22.5892,88.3103,28.0,94,40,2.06,IN,1722724356
440,guri-si,37.5986,127.1394,26.920000000000016,77,0,0.77,KR,1722724357
441,itamaraca,-7.7478,-34.8256,26.03000000000003,80,10,4.66,BR,1722724358
442,murun-kuren,49.6342,100.1625,15.020000000000039,67,0,0.81,MN,1722724359
443,kaedi,16.1465,-13.5047,25.370000000000005,75,100,7.26,MR,1722724360
444,kaspiyskiy,45.3929,47.3707,25.680000000000007,51,9,2.59,RU,1722724361
445,kavieng,-2.5744,150.7967,27.74000000000001,80,97,6.23,PG,1722724363
446,pizarro,4.9533,-77.366,26.05000000000001,85,56,3.08,CO,1722724364
447,mahina,-17.5065,-149.489,26.870000000000005,61,100,5.66,PF,1722724365
448,acarau,-2.8856,-40.12,25.480000000000018,79,43,8.1,BR,1722724117
449,poxoreo,-15.8372,-54.3892,26.78000000000003,33,0,2.22,BR,1722724369
450,i-n-salah,27.1935,2.4607,35.18000000000001,9,0,4.06,DZ,1722724370
451,sinop,41.7711,34.8709,19.450000000000045,72,0,2.06,TR,1722724372
452,kabala,9.5833,-11.55,21.390000000000043,98,99,1.98,SL,1722724373
453,igrim,63.1906,64.4162,14.600000000000023,94,25,1.58,RU,1722724374
454,nguigmi,14.2495,13.1092,27.57000000000005,69,98,6.15,NE,1722724375
455,sisimiut,66.9395,-53.6735,7.210000000000036,80,8,3.06,GL,1722724376
456,togur,58.3631,82.8265,16.410000000000025,96,36,3.01,RU,1722724377
457,susuman,62.7833,148.1667,12.300000000000011,48,11,1.47,RU,1722724378
458,mandalgovi,45.7625,106.2708,14.710000000000036,62,40,2.99,MN,1722724379
459,suratgarh,29.3167,73.9,30.590000000000032,69,50,4.75,IN,1722724380
460,sittwe,20.15,92.9,26.52000000000004,85,94,2.61,MM,1722724382
461,basoko,1.2391,23.616,23.090000000000032,93,100,1.14,CD,1722724383
462,sao joao da barra,-21.6403,-41.0511,21.05000000000001,79,79,6.83,BR,1722724384
463,pottsville,40.6857,-76.1955,23.860000000000014,96,48,2.51,US,1722724385
464,kitimat,54.0524,-128.6534,29.27000000000004,44,0,2.24,CA,1722724386
465,nazyvayevsk,55.5698,71.3529,14.590000000000032,89,4,3.24,RU,1722724387
466,maumere,-8.6199,122.2111,23.5,83,34,2.47,ID,1722724388
467,broken hill,-31.95,141.4333,12.400000000000034,40,100,2.59,AU,1722724389
468,gubat,12.9206,124.1231,27.100000000000023,88,100,3.86,PH,1722724392
469,rosetta,31.4044,30.4164,26.02000000000004,66,0,2.16,EG,1722724393
470,fale old settlement,-9.3852,-171.2468,27.460000000000036,80,64,5.59,TK,1722724394
471,nanchong,30.7951,106.0847,25.04000000000002,95,100,1.32,CN,1722724395
472,kinkala,-4.3614,14.7644,23.57000000000005,54,0,4.41,CG,1722724397
473,paita,-5.0892,-81.1144,18.189999999999998,81,30,6.7,PE,1722724398
474,urbano santos,-3.2078,-43.4036,24.340000000000032,69,8,2.18,BR,1722724400
475,guasdualito,7.2424,-70.7324,26.980000000000018,100,40,1.03,VE,1722724401
476,viqueque,-8.8673,126.3658,23.670000000000016,81,97,1.98,TL,1722724402
477,igarka,67.4667,86.5833,13.270000000000039,95,69,0.98,RU,1722724403
478,coari,-4.085,-63.1414,28.210000000000036,63,92,1.88,BR,1722724404
479,sarykemer,43.0,71.5,21.710000000000036,33,0,2.69,KZ,1722724405
480,uray,60.1247,64.7758,14.910000000000025,96,97,1.85,RU,1722724406
481,vilyuysk,63.7553,121.6247,16.810000000000002,50,1,1.49,RU,1722724407
482,urangan,-25.3,152.9,17.0,68,29,4.54,AU,1722724408
483,ciudad madero,22.2667,-97.8333,31.110000000000014,70,0,2.06,MX,1722724081
484,geraldton,-28.7667,114.6,6.230000000000018,87,0,3.6,AU,1722724274
485,khatima,28.9167,79.9667,26.05000000000001,84,100,1.63,IN,1722724412
486,lyubimets,41.8333,26.0833,24.370000000000005,63,46,3.85,BG,1722724413
487,kirensk,57.7853,108.1119,15.350000000000023,80,54,0.76,RU,1722724414
488,manokwari,-0.8667,134.0833,27.03000000000003,75,43,2.26,ID,1722724415
489,glace bay,46.1969,-59.957,25.439999999999998,84,100,4.12,CA,1722724416
490,jiuquan,39.7432,98.5174,25.02000000000004,20,79,2.83,CN,1722724417
491,menongue,-14.6585,17.691,13.57000000000005,23,0,2.38,AO,1722724418
492,markovo,57.3206,107.0881,15.310000000000002,92,75,0.72,RU,1722724420
493,kasongo-lunda,-6.4667,16.8167,25.58000000000004,25,63,1.15,CD,1722724421
494,quellon,-43.1167,-73.6167,7.240000000000009,91,100,2.46,CL,1722724272
495,dawesville,30.9224,-84.0091,31.49000000000001,68,0,2.57,US,1722724423
496,kunwi,36.2347,128.5728,29.54000000000002,77,8,1.01,KR,1722724424
497,juan griego,11.0817,-63.9655,36.07000000000005,49,71,8.23,VE,1722724425
498,necochea,-38.5473,-58.7368,14.560000000000002,34,38,9.32,AR,1722724216
499,tashla,51.7716,52.7427,18.180000000000007,60,86,3.01,RU,1722724427
500,burang,30.25,81.1667,10.03000000000003,80,100,0.86,CN,1722724429
501,kaa-khem,51.6833,94.7333,18.760000000000048,61,83,0.85,RU,1722724430
502,nishinoomote,30.7333,131.0,28.910000000000025,75,52,1.72,JP,1722724431
503,midelt,32.6852,-4.7451,27.700000000000045,25,56,0.92,MA,1722724432
504,saldanha,-33.0117,17.9442,12.03000000000003,85,97,7.64,ZA,1722724433
505,myitkyina,25.3833,97.4,23.460000000000036,100,100,0.19,MM,1722724434
506,bankim,6.083,11.4905,20.160000000000025,97,96,0.48,CM,1722724435
507,nakamura,32.9833,132.9333,31.189999999999998,67,12,0.84,JP,1722724436
508,tangalle,6.024,80.7911,25.29000000000002,88,70,3.62,LK,1722724437
509,ola,59.5833,151.2833,14.610000000000014,52,4,0.17,RU,1722724440
510,christchurch,-43.5333,172.6333,5.3799999999999955,89,98,5.81,NZ,1722724273
511,bac lieu,9.285,105.7244,26.110000000000014,85,87,3.05,VN,1722724442
512,al kharj,24.155,47.3346,35.32000000000005,15,100,3.43,SA,1722724325
513,antigonish,45.6169,-61.9986,24.52000000000004,88,100,2.24,CA,1722724444
514,shache,38.4167,77.2406,26.379999999999995,37,77,1.39,CN,1722724445
515,kargasok,59.0556,80.8572,17.33000000000004,97,95,3.27,RU,1722724446
516,shimoda,34.6667,138.95,30.610000000000014,73,7,2.34,JP,1722724448
517,kheri,27.9,80.8,26.910000000000025,78,95,7.82,IN,1722724449
518,camiri,-20.05,-63.5167,33.879999999999995,20,0,1.54,BO,1722724450
519,khoyniki,51.8911,29.9552,14.910000000000025,98,100,1.89,BY,1722724452
520,bel ombre,-4.6167,55.4167,25.910000000000025,78,40,3.6,SC,1722724453
521,forster,-32.1667,152.5167,9.100000000000023,100,87,1.78,AU,1722724454
522,carloforte,39.145,8.3058,24.54000000000002,83,0,8.65,IT,1722724455
523,kamianske,48.5113,34.6021,21.30000000000001,70,100,2.69,UA,1722724457
524,tshabong,-26.05,22.45,19.600000000000023,22,22,7.1,BW,1722724458
525,al bawiti,28.3492,28.8659,27.57000000000005,25,0,1.65,EG,1722724459
526,pokaran,26.9167,71.9167,26.950000000000045,83,89,3.25,IN,1722724460
527,san salvador de jujuy,-24.1946,-65.2971,19.74000000000001,56,26,2.11,AR,1722724257
528,ambovombe,-25.1667,46.0833,16.74000000000001,86,0,1.21,MG,1722724462
529,nogliki,51.8333,143.1667,16.090000000000032,55,98,2.51,RU,1722724463
530,lintong,34.378,109.2089,26.379999999999995,83,100,1.49,CN,1722724464
531,nadym,65.5333,72.5167,17.410000000000025,90,92,4.87,RU,1722724465
532,tiznit,29.5833,-9.5,32.85000000000002,16,0,1.26,MA,1722724467
533,luwuk,-0.9516,122.7875,22.590000000000032,84,100,2.36,ID,1722724468
534,selkirk,50.1436,-96.8845,23.930000000000007,54,39,3.13,CA,1722724349
535,cartagena,10.3997,-75.5144,31.79000000000002,70,40,4.12,CO,1722724470
536,changde,29.0464,111.6783,26.58000000000004,85,2,3.11,CN,1722724471
537,pierre,44.3683,-100.351,39.51000000000005,27,0,5.66,US,1722724472
538,scottsbluff,41.8666,-103.6672,38.31,19,0,3.13,US,1722724473
539,el nido,11.1858,119.3956,26.189999999999998,98,61,2.59,PH,1722724474
540,chui,-33.6971,-53.4616,12.740000000000009,87,98,4.36,UY,1722724475
541,lepsy,46.235,78.9456,23.450000000000045,49,0,4.83,KZ,1722724477
542,nova olinda do norte,-3.8881,-59.0942,29.75,47,81,1.3,BR,1722724478
543,isla mujeres,21.2311,-86.731,24.03000000000003,77,100,5.26,MX,1722724479
544,seminole,28.7086,-81.2081,29.120000000000005,79,0,3.09,US,1722724480
545,fort st. john,56.2499,-120.8529,24.939999999999998,20,40,2.57,CA,1722724481
546,boa vista,2.8197,-60.6733,28.99000000000001,70,75,4.63,BR,1722724482
547,manggar,-2.8833,108.2667,27.180000000000007,78,36,6.03,ID,1722724483
548,o barco de valdeorras,42.4164,-6.9901,23.060000000000002,72,11,0.06,ES,1722724484
549,shalkar,47.8288,59.6258,21.510000000000048,56,30,2.29,KZ,1722724485
550,murray bridge,-35.1167,139.2667,9.080000000000041,72,100,1.21,AU,1722724487
551,al burayqah,30.4062,19.5739,27.08000000000004,66,0,3.63,LY,1722724488
552,diok'nisi,41.6293,42.3917,16.590000000000032,95,19,2.03,GE,1722724489
553,inirida,3.8653,-67.9239,25.850000000000023,86,72,1.4,CO,1722724490
